"11/11/2025","$26,388,000","0.17%","683","621.57","40.95%","16.54%","21.58%","","1.37%","","","","","","","","","","","","","","$26,388,000","$26,739,000","-1.33%","","0.06%","17.28","11/11/2025","$10,973,000","0.05%","$15,415,000","0.26%","","","","","","35.04%","",""
"11/12/2025","$26,556,000","0.64%","683.38","621.08","41.85%","16.60%","21.49%","","2.01%","","","","","","","","","","","","","","$26,556,000","$26,739,000","-0.69%","","-1.66%","17.51","11/12/2025","$11,036,000","0.57%","$15,520,000","0.68%","","","","","","35.20%","",""
"11/13/2025","$26,510,000","-0.17%","672.04","608.4","41.60%","14.67%","19.01%","","1.83%","-0.17%","","","","","","","","","","","","","$26,510,000","$26,739,000","-0.86%","","-0.02%","20","11/13/2025","$10,997,000","-0.35%","$15,513,000","-0.05%","","-0.35%","-0.05%","","","35.36%","",""
"11/14/2025","$26,612,000","0.38%","671.93","608.86","42.15%","14.65%","19.10%","","2.23%","","1.13%","","","","","","","","","","","","$26,612,000","$26,739,000","-0.48%","","-0.93%","19.83","11/14/2025","$11,072,000","0.68%","$15,540,000","0.17%","","","","","","35.52%","",""
"11/17/2025","$26,506,000","-0.40%","665.67","603.66","41.58%","13.58%","18.08%","","1.82%","-0.40%","","","","","","","","","","","","","$26,506,000","$26,739,000","-0.88%","","-0.84%","22.38","11/17/2025","$11,020,000","-0.47%","$15,486,000","-0.35%","","-0.47%","-0.35%","","","35.68%","",""
"11/18/2025","$26,533,000","0.10%","660.08","596.31","41.72%","12.63%","16.64%","","1.92%","","","","","","","","","","","","","","$26,533,000","$26,739,000","-0.78%","","0.39%","24.69","11/18/2025","$10,979,000","-0.37%","$15,554,000","0.44%","","-0.37%","","","","35.84%","",""
"11/19/2025","$26,474,000","-0.22%","662.63","599.87","41.41%","13.06%","17.34%","","1.70%","-0.22%","","","","","","","","","","","","","$26,474,000","$26,739,000","-1.00%","","-1.52%","23.66","11/19/2025","$10,987,000","0.07%","$15,487,000","-0.43%","","","-0.43%","","","36.00%","",""
"11/20/2025","$26,387,000","-0.33%","652.53","585.67","40.94%","11.34%","14.56%","","1.36%","-0.33%","","","","","","","","","","","","","$26,387,000","$26,739,000","-1.33%","","1.00%","26.42","11/20/2025","$11,119,000","1.20%","$15,268,000","-1.41%","","","-1.41%","","","36.16%","",""
"11/21/2025","$26,227,000","-0.61%","659.03","590.07","40.09%","12.45%","15.42%","","0.75%","-0.61%","-1.45%","","","","","","","","","","","","$26,227,000","$26,739,000","-1.95%","","1.47%","23.43","11/21/2025","$11,001,000","-1.06%","$15,226,000","-0.28%","","-1.06%","-0.28%","","","36.32%","",""
"11/24/2025","$26,253,000","0.10%","668.73","605.16","40.23%","14.10%","18.37%","","0.85%","","","","","","","","","","","","","","$26,253,000","$26,739,000","-1.85%","","0.94%","20.52","11/24/2025","$10,985,000","-0.15%","$15,268,000","0.28%","","-0.15%","","","","36.48%","",""
"11/25/2025","$26,163,000","-0.34%","675.02","608.89","39.75%","15.18%","19.10%","","0.50%","-0.34%","","","","","","","","","","","","","$26,163,000","$26,739,000","-2.20%","","0.69%","18.56","11/25/2025","$10,923,000","-0.56%","$15,240,000","-0.18%","","-0.56%","-0.18%","","","36.64%","",""
"11/26/2025","$26,158,000","-0.02%","679.68","614.27","39.72%","15.97%","20.16%","","0.48%","-0.02%","","","","","","","","","","","","","$26,158,000","$26,739,000","-2.22%","","0.55%","17.19","11/26/2025","$10,923,000","0.00%","$15,235,000","-0.03%","","","-0.03%","","","36.80%","",""
"11/28/2025","$26,161,000","0.01%","683.39","619.25","39.74%","16.60%","21.13%","November","0.49%","","-0.86%","0.49%","0.19%","-1.56%","","","","","","$124,000","","","$26,161,000","$26,739,000","-2.21%","","-0.46%","16.35","11/28/2025","$10,926,000","0.03%","$15,235,000","0.00%","","","","","","36.96%","",""
"12/1/2025","$27,096,000","-0.25%","680.27","617.17","39.39%","16.07%","20.72%","","-0.25%","-0.25%","","","","","","","","","$1,000,000","","","","$27,096,000","$27,739,000","-2.37%","","0.19%","17.24","12/1/2025","$11,866,000","-0.50%","$15,230,000","-0.03%","","-0.50%","-0.03%","","","37.12%","",""
"12/2/2025","$27,003,000","-0.34%","681.53","622","38.91%","16.29%","21.67%","","-0.59%","-0.34%","","","","","","","","","","","","","$27,003,000","$27,739,000","-2.73%","","0.35%","16.59","12/2/2025","$11,746,000","-1.01%","$15,257,000","0.18%","","-1.01%","","","","37.28%","",""
"12/3/2025","$27,229,000","0.84%","683.89","623.52","40.07%","16.69%","21.96%","","0.24%","","","","","","","","","","","","","","$27,229,000","$27,739,000","-1.87%","","0.07%","16.08","12/3/2025","$11,875,000","1.10%","$15,354,000","0.64%","","","","","","37.44%","",""
"12/4/2025","$27,092,000","-0.50%","684.39","622.94","39.37%","16.77%","21.85%","","-0.26%","-0.50%","","","","","","","","","","","","","$27,092,000","$27,739,000","-2.39%","","0.19%","15.78","12/4/2025","$11,836,000","-0.33%","$15,256,000","-0.64%","","-0.33%","-0.64%","","","37.60%","",""
"12/5/2025","$27,038,000","-0.20%","685.69","625.48","39.09%","17.00%","22.35%","","-0.46%","-0.20%","-0.46%","","","","","","","","","","","","$27,038,000","$27,739,000","-2.59%","","-0.30%","15.41","12/5/2025","$11,760,000","-0.64%","$15,278,000","0.14%","","-0.64%","","","","37.76%","",""
"12/8/2025","$27,074,000","0.13%","683.63","624.28","39.28%","16.64%","22.11%","","-0.33%","","","","","","","","","","","","","","$27,074,000","$27,739,000","-2.46%","","-0.09%","16.66","12/8/2025","$11,764,000","0.03%","$15,310,000","0.21%","","","","","","37.92%","",""
"12/9/2025","$27,199,000","0.46%","683.04","625.05","39.92%","16.54%","22.26%","","0.13%","","","","","","","","","","","","","","$27,199,000","$27,739,000","-1.99%","","0.66%","16.93","12/9/2025","$11,830,000","0.56%","$15,369,000","0.39%","","","","","","38.08%","",""
"12/10/2025","$27,215,000","0.06%","687.57","627.61","40.00%","17.32%","22.76%","","0.19%","","","","","","","","","","","","","","$27,215,000","$27,739,000","-1.93%","","0.23%","15.77","12/10/2025","$11,858,000","0.24%","$15,357,000","-0.08%","","","-0.08%","","","38.24%","",""
"12/11/2025","$27,145,000","-0.26%","689.17","625.58","39.64%","17.59%","22.37%","","-0.07%","-0.26%","","","","","","","","","","","","","$27,145,000","$27,739,000","-2.19%","","-1.08%","14.85","12/11/2025","$11,821,000","-0.31%","$15,324,000","-0.21%","","-0.31%","-0.21%","","","38.40%","",""
"12/12/2025","$27,124,000","-0.08%","681.76","613.62","39.53%","16.33%","20.03%","","-0.15%","-0.08%","0.32%","","","","","","","","","","","","$27,124,000","$27,739,000","-2.27%","","-0.15%","15.74","12/12/2025","$11,827,000","0.05%","$15,297,000","-0.18%","","","-0.18%","","","38.56%","",""
"12/15/2025","$27,130,000","0.02%","680.73","610.54","39.56%","16.15%","19.43%","","-0.12%","","","","","","","","","","","","","","$27,130,000","$27,739,000","-2.24%","","-0.27%","16.5","12/15/2025","$11,787,000","-0.34%","$15,343,000","0.30%","","-0.34%","","","","38.72%","",""
"12/16/2025","$26,897,700","-0.86%","678.87","611.75","38.37%","15.83%","19.66%","","-0.98%","-0.86%","","","","","","","","","","","","","$26,897,700","$27,739,000","-3.13%","","-1.10%","16.48","12/16/2025","$11,615,000","-1.46%","$15,282,700","-0.39%","","-1.46%","-0.39%","","","38.88%","",""
"12/17/2025","$27,148,000","0.93%","671.4","600.41","39.66%","14.56%","17.44%","","-0.06%","","","","","","","","","","","","","","$27,148,000","$27,739,000","-2.18%","","0.76%","17.62","12/17/2025","$11,794,000","1.54%","$15,354,000","0.47%","","","","","","39.04%","",""
"12/18/2025","$26,902,000","-0.91%","676.47","609.11","38.39%","15.42%","19.15%","","-0.96%","-0.91%","","","","","","","","","","","","","$26,902,000","$27,739,000","-3.11%","","0.61%","16.87","12/18/2025","$11,597,000","-1.67%","$15,305,000","-0.32%","","-1.67%","-0.32%","","","39.20%","",""
"12/19/2025","$27,010,000","0.40%","680.59","617.05","38.95%","16.13%","20.70%","","-0.57%","","-0.41%","","","","","","","","","","","","$27,010,000","$27,739,000","-2.70%","","0.62%","14.91","12/19/2025","$11,688,000","0.78%","$15,322,000","0.11%","","","","","","39.36%","",""
"12/22/2025","$27,109,000","0.37%","684.83","619.21","39.46%","16.85%","21.12%","","-0.20%","","","","","","","","","","","","","","$27,109,000","$27,739,000","-2.32%","","0.46%","14.08","12/22/2025","$11,725,000","0.32%","$15,384,000","0.40%","","","","","","39.52%","",""
"12/23/2025","$27,250,000","0.52%","687.96","622.11","40.18%","17.38%","21.69%","","0.32%","","","","","","","","","","","","","","$27,250,000","$27,739,000","-1.79%","","0.35%","14","12/23/2025","$11,794,000","0.59%","$15,456,000","0.47%","","","","","","39.68%","",""
"12/24/2025","$27,265,000","0.06%","690.38","623.93","40.26%","17.80%","22.04%","","0.37%","","","","","","","","","","","","","","$27,265,000","$27,739,000","-1.74%","","-0.01%","13.47","12/24/2025","$11,799,000","0.04%","$15,466,000","0.06%","","","","","","39.84%","",""
"12/26/2025","$27,401,000","0.50%","690.31","623.89","40.96%","17.78%","22.04%","","0.87%","","1.44%","","","","","","","","","","","","$27,401,000","$27,739,000","-1.23%","","-0.36%","13.6","12/26/2025","$11,891,000","0.78%","$15,510,000","0.28%","","","","","","40.00%","",""
"12/29/2025","$27,368,000","-0.12%","687.85","620.87","40.79%","17.36%","21.45%","","0.75%","-0.12%","","","","","","","","","","","","","$27,368,000","$27,739,000","-1.36%","","-0.12%","14.2","12/29/2025","$11,895,000","0.03%","$15,473,000","-0.24%","","","-0.24%","","","40.16%","",""
"12/30/2025","$27,357,000","-0.04%","687.01","619.43","40.73%","17.22%","21.16%","","0.71%","-0.04%","","","","","","","","","","","","","$27,357,000","$27,739,000","-1.40%","","-0.74%","14.33","12/30/2025","$11,844,000","-0.43%","$15,513,000","0.26%","","-0.43%","","","","40.32%","",""
"12/31/2025","$27,393,000","0.13%","681.92","614.31","40.92%","16.35%","20.16%","December","0.84%","","-0.03%","0.84%","-0.22%","-0.80%","Q4","3.20%","2.36%","2.32%","","$297,000","","","$27,393,000","$27,739,000","-1.26%","","-100.00%","14.95","12/31/2025","$11,845,000","0.01%","$15,548,000","0.23%","","","","","","40.48%","",""
