date,open,high,low,close,prior_close
2020-06-25,1388.4100,1413.7100,1375.3700,1413.3101,1389.7400
2020-06-26,1411.3700,1411.3700,1375.5900,1378.7800,1413.3101
2020-06-29,1383.0400,1427.0900,1381.0400,1421.2100,1378.7800
2020-06-30,1418.5500,1444.1200,1413.1801,1441.3700,1421.2100
2020-07-01,1443.2900,1451.4600,1423.6500,1427.3101,1441.3700
2020-07-02,1433.3900,1459.4100,1428.5500,1431.8600,1427.3101
2020-07-06,1435.9500,1461.2800,1435.9500,1442.8800,1431.8600
2020-07-07,1441.3000,1441.3000,1414.2400,1416.0000,1442.8800
2020-07-08,1416.3600,1431.8300,1402.1801,1427.4000,1416.0000
2020-07-09,1427.4399,1427.8300,1384.1000,1398.9200,1427.4000
2020-07-10,1398.9200,1422.7100,1395.6500,1422.6801,1398.9200
2020-07-13,1427.3600,1452.3199,1403.0601,1403.5699,1422.6801
2020-07-14,1403.1300,1428.4000,1393.9000,1428.2600,1403.5699
2020-07-15,1432.5000,1485.0500,1432.5000,1478.2700,1428.2600
2020-07-16,1473.7800,1473.7800,1460.0800,1467.5601,1478.2700
2020-07-17,1467.8700,1482.4000,1464.7100,1473.3199,1467.5601
2020-07-20,1471.6700,1474.3700,1461.3000,1467.9500,1473.3199
2020-07-21,1472.1300,1496.7300,1472.1300,1487.5100,1467.9500
2020-07-22,1486.4301,1493.5601,1478.8800,1490.1400,1487.5100
2020-07-23,1489.3300,1507.2400,1477.2300,1490.2000,1490.1400
2020-07-24,1488.6700,1488.6700,1466.1000,1467.5500,1490.2000
2020-07-27,1468.2300,1484.6600,1464.4800,1484.6500,1467.5500
2020-07-28,1484.3700,1485.3400,1469.5500,1469.7600,1484.6500
2020-07-29,1471.3700,1501.8600,1471.3700,1500.6300,1469.7600
2020-07-30,1499.2000,1499.2000,1475.1600,1495.1000,1500.6300
2020-07-31,1495.1500,1495.1500,1457.6200,1480.4301,1495.1000
2020-08-03,1485.4900,1507.9301,1483.3700,1506.8000,1480.4301
2020-08-04,1506.5300,1517.2200,1501.5800,1517.2100,1506.8000
2020-08-05,1521.7900,1546.4000,1521.7900,1546.2400,1517.2100
2020-08-06,1546.4399,1550.4700,1537.4600,1544.6200,1546.2400
2020-08-07,1542.5200,1569.2600,1539.5200,1569.1801,1544.6200
2020-08-10,1573.7500,1593.8300,1573.7500,1584.6700,1569.1801
2020-08-11,1587.5699,1603.6000,1570.7000,1575.1000,1584.6700
2020-08-12,1577.9000,1595.1200,1574.2500,1583.2500,1575.1000
2020-08-13,1580.2600,1590.0900,1575.9600,1579.7900,1583.2500
2020-08-14,1575.7800,1583.4800,1567.8800,1577.8800,1579.7900
2020-08-17,1579.4800,1586.5200,1575.8400,1585.4700,1577.8800
2020-08-18,1585.5400,1585.5400,1566.5100,1569.7700,1585.4700
2020-08-19,1570.4399,1585.1600,1569.9800,1572.0699,1569.7700
2020-08-20,1567.7700,1570.3800,1554.4600,1564.3000,1572.0699
2020-08-21,1563.3700,1563.3700,1545.3600,1552.4800,1564.3000
2020-08-24,1559.9600,1568.7300,1554.1000,1568.4700,1552.4800
2020-08-25,1572.6500,1574.2400,1556.7800,1571.2100,1568.4700
2020-08-26,1570.7200,1572.5699,1559.7300,1560.1899,1571.2100
2020-08-27,1561.3600,1573.3800,1555.2700,1564.5601,1560.1899
2020-08-28,1570.4600,1578.3400,1567.1300,1578.3400,1564.5601
2020-08-31,1577.5500,1577.5500,1561.8800,1561.8800,1578.3400
2020-09-01,1561.1000,1578.5800,1554.1899,1578.5800,1561.8800
2020-09-02,1578.7800,1595.0400,1567.4301,1592.2900,1578.5800
2020-09-03,1592.4700,1592.4700,1538.5300,1544.6801,1592.2900
2020-09-04,1546.6400,1563.3800,1501.5200,1535.3000,1544.6801
2020-09-08,1534.3700,1534.3700,1499.8300,1504.5900,1535.3000
2020-09-09,1505.0900,1532.9100,1505.0900,1526.4800,1504.5900
2020-09-10,1526.8700,1543.4301,1507.7300,1507.7500,1526.4800
2020-09-11,1508.8000,1515.9700,1484.9500,1497.2700,1507.7500
2020-09-14,1499.3800,1538.5000,1499.3800,1536.9700,1497.2700
2020-09-15,1538.5400,1551.0200,1535.6400,1538.1500,1536.9700
2020-09-16,1539.2700,1572.0601,1539.2700,1552.3300,1538.1500
2020-09-17,1550.1400,1550.1400,1526.5500,1542.6000,1552.3300
2020-09-18,1544.3400,1556.3800,1519.7600,1536.7800,1542.6000
2020-09-21,1533.9200,1533.9200,1470.4399,1485.2500,1536.7800
2020-09-22,1486.0500,1497.8101,1474.4900,1496.9600,1485.2500
2020-09-23,1496.9700,1503.9800,1451.4100,1451.4600,1496.9600
2020-09-24,1450.8400,1474.0200,1432.5699,1451.8199,1451.4600
2020-09-25,1450.9800,1478.9500,1445.7000,1474.9100,1451.8199
2020-09-28,1477.4301,1514.3300,1477.4301,1510.3400,1474.9100
2020-09-29,1510.2000,1512.2200,1492.5200,1504.7300,1510.3400
2020-09-30,1504.8400,1528.0100,1498.2900,1507.6899,1504.7300
2020-10-01,1508.6000,1531.9200,1508.6000,1531.2000,1507.6899
2020-10-02,1527.5900,1544.5000,1498.1100,1539.3000,1531.2000
2020-10-05,1541.2000,1582.6600,1541.2000,1581.9600,1539.3000
2020-10-06,1584.4900,1619.2100,1577.2900,1577.2900,1581.9600
2020-10-07,1581.1200,1614.6100,1581.1200,1611.0400,1577.2900
2020-10-08,1615.2700,1630.3300,1615.2700,1628.5500,1611.0400
2020-10-09,1630.7100,1645.0400,1630.7100,1637.5500,1628.5500
2020-10-12,1642.4600,1652.0500,1637.3500,1649.0500,1637.5500
2020-10-13,1647.5699,1647.5699,1631.6000,1636.8500,1649.0500
2020-10-14,1637.9700,1647.9900,1621.5601,1621.6500,1636.8500
2020-10-15,1618.8800,1641.0000,1598.4900,1638.8800,1621.6500
2020-10-16,1638.4800,1646.2500,1633.8000,1633.8101,1638.8800
2020-10-19,1636.8400,1647.0500,1612.2200,1613.6300,1633.8101
2020-10-20,1620.5699,1632.7600,1615.9900,1617.7100,1613.6300
2020-10-21,1618.3400,1621.8800,1603.7700,1603.7800,1617.7100
2020-10-22,1604.9500,1631.9700,1603.9600,1630.2500,1603.7800
2020-10-23,1634.0601,1641.4800,1626.3199,1640.5000,1630.2500
2020-10-26,1635.2200,1635.2200,1586.8900,1605.2100,1640.5000
2020-10-27,1605.6801,1609.5300,1590.7100,1590.7100,1605.2100
2020-10-28,1586.7700,1586.7700,1542.5400,1543.2800,1590.7100
2020-10-29,1543.0601,1566.3900,1532.2300,1561.5800,1543.2800
2020-10-30,1559.6899,1559.6899,1526.2200,1538.4800,1561.5800
2020-11-02,1540.8600,1568.5900,1540.8600,1568.5900,1538.4800
2020-11-03,1571.9500,1620.7700,1571.9500,1614.3000,1568.5900
2020-11-04,1612.9800,1631.3101,1598.5601,1615.0800,1614.3000
2020-11-05,1616.6500,1664.1200,1616.6500,1660.0500,1615.0800
2020-11-06,1660.7800,1667.1500,1648.2600,1648.2600,1660.0500
2020-11-09,1652.1100,1745.6899,1652.1100,1705.0400,1648.2600
2020-11-10,1706.4500,1741.8300,1706.4500,1737.0100,1705.0400
2020-11-11,1738.8800,1746.3101,1722.2200,1736.9399,1737.0100
2020-11-12,1735.9900,1735.9900,1696.6500,1708.4700,1736.9399
2020-11-13,1710.0500,1749.3600,1710.0500,1744.0400,1708.4700
2020-11-16,1747.0200,1785.3400,1747.0200,1785.3400,1744.0400
2020-11-17,1783.0900,1795.8900,1755.3400,1791.9100,1785.3400
2020-11-18,1792.7600,1805.2000,1769.3199,1769.3199,1791.9100
2020-11-19,1769.2500,1784.6400,1764.2000,1784.1300,1769.3199
2020-11-20,1782.1500,1787.3900,1771.1300,1785.3400,1784.1300
2020-11-23,1787.2400,1827.6000,1787.2400,1818.3000,1785.3400
2020-11-24,1819.5200,1862.1700,1819.5200,1853.5300,1818.3000
2020-11-25,1852.6200,1852.6200,1831.9500,1845.0200,1853.5300
2020-11-27,1846.2600,1855.2700,1845.5000,1855.2700,1845.0200
2020-11-30,1854.8700,1854.8700,1813.5601,1819.8199,1855.2700
2020-12-01,1822.9200,1848.0200,1822.9200,1836.0500,1819.8199
2020-12-02,1833.0800,1842.5300,1817.0200,1838.0300,1836.0500
2020-12-03,1838.5200,1860.3500,1838.5200,1848.7000,1838.0300
2020-12-04,1849.9800,1892.4500,1849.9800,1892.4500,1848.7000
2020-12-07,1892.7200,1897.4399,1886.7800,1891.2500,1892.4500
2020-12-08,1890.5699,1918.0100,1881.7000,1917.7800,1891.2500
2020-12-09,1919.1600,1935.2700,1889.3300,1902.1500,1917.7800
2020-12-10,1901.3400,1924.1200,1887.6899,1922.7000,1902.1500
2020-12-11,1921.2700,1926.7300,1896.0200,1911.7000,1922.7000
2020-12-14,1914.1500,1944.1200,1913.8600,1913.8600,1911.7000
2020-12-15,1915.9000,1960.8101,1915.9000,1959.7600,1913.8600
2020-12-16,1961.2600,1966.1100,1947.0500,1952.7200,1959.7600
2020-12-17,1953.7600,1978.0500,1953.7600,1978.0500,1952.7200
2020-12-18,1978.8900,1992.7200,1965.6700,1969.9900,1978.0500
2020-12-21,1967.9301,1970.6700,1934.6600,1970.3300,1969.9900
2020-12-22,1971.1801,1992.5000,1971.1801,1989.8800,1970.3300
2020-12-23,1991.1000,2011.8400,1991.1000,2007.1000,1989.8800
2020-12-24,2013.1801,2013.9700,1997.1801,2003.9500,2007.1000
2020-12-28,2013.4900,2026.2400,1996.2500,1996.2500,2003.9500
2020-12-29,1996.7300,2001.7000,1950.8199,1959.3600,1996.2500
2020-12-30,1961.7200,1987.7800,1961.7200,1979.9900,1959.3600
2020-12-31,1979.9301,1981.4100,1963.2600,1974.8600,1979.9900
2021-01-04,1975.7800,1990.7000,1927.1500,1945.9100,1974.8600
2021-01-05,1945.7900,1988.7600,1943.6899,1979.1100,1945.9100
2021-01-06,1980.2900,2079.7200,1980.2900,2057.9199,1979.1100
2021-01-07,2059.3301,2099.2600,2059.3301,2096.8899,2057.9199
2021-01-08,2098.4500,2113.8799,2064.6101,2091.6599,2096.8899
2021-01-11,2088.8000,2095.3999,2061.6399,2091.0100,2091.6599
2021-01-12,2091.7900,2128.3899,2091.7900,2127.9600,2091.0100
2021-01-13,2128.1699,2131.4199,2109.7200,2111.9700,2127.9600
2021-01-14,2113.6201,2164.3201,2113.6201,2155.3501,2111.9700
2021-01-15,2154.6899,2154.6899,2102.5300,2123.2000,2155.3501
2021-01-19,2125.5100,2152.3501,2125.5100,2151.1399,2123.2000
2021-01-20,2152.3000,2173.7300,2149.9900,2160.6201,2151.1399
2021-01-21,2161.3000,2167.0300,2138.0300,2141.4199,2160.6201
2021-01-22,2140.4800,2168.8000,2118.7700,2168.7600,2141.4199
2021-01-25,2168.7200,2194.8601,2135.2200,2163.2700,2168.7600
2021-01-26,2165.4600,2183.0100,2146.3401,2149.8601,2163.2700
2021-01-27,2146.6599,2146.6599,2088.0100,2108.7000,2149.8601
2021-01-28,2111.2900,2138.2000,2094.7800,2106.6101,2108.7000
2021-01-29,2106.7800,2124.6201,2066.5901,2073.6399,2106.6101
2021-02-01,2075.0100,2130.6899,2075.0100,2126.1599,2073.6399
2021-02-02,2127.3101,2154.5400,2126.4500,2151.4399,2126.1599
2021-02-03,2151.4600,2163.3601,2135.7800,2159.7000,2151.4399
2021-02-04,2160.7700,2202.4199,2160.7700,2202.4199,2159.7000
2021-02-05,2202.9399,2233.3301,2202.9399,2233.3301,2202.4199
2021-02-08,2234.3501,2289.7600,2234.3501,2289.7600,2233.3301
2021-02-09,2289.6399,2309.4299,2281.9299,2299.0000,2289.7600
2021-02-10,2300.6799,2318.0901,2266.6599,2282.4399,2299.0000
2021-02-11,2283.2700,2303.6299,2255.5701,2285.3201,2282.4399
2021-02-12,2284.6599,2293.7300,2264.3799,2289.3601,2285.3201
2021-02-16,2290.5701,2310.0901,2266.2700,2272.8899,2289.3601
2021-02-17,2271.9600,2271.9600,2226.9800,2256.1101,2272.8899
2021-02-18,2253.0300,2253.0300,2208.4900,2218.3899,2256.1101
2021-02-19,2218.8201,2275.8701,2218.8201,2266.6899,2218.3899
2021-02-22,2265.8701,2276.3301,2247.7000,2251.0701,2266.6899
2021-02-23,2248.4199,2248.4199,2169.0801,2231.3101,2251.0701
2021-02-24,2232.4099,2286.4900,2232.4099,2284.3799,2231.3101
2021-02-25,2283.8501,2289.0701,2196.5200,2200.1699,2284.3799
2021-02-26,2201.3000,2232.2900,2165.8601,2201.0500,2200.1699
2021-03-01,2203.0300,2279.5400,2203.0300,2275.3201,2201.0500
2021-03-02,2275.1201,2275.1201,2231.1101,2231.5100,2275.3201
2021-03-03,2232.5000,2252.5601,2207.6201,2207.7900,2231.5100
2021-03-04,2207.7400,2217.0500,2110.1399,2146.9199,2207.7900
2021-03-05,2149.4299,2193.2700,2085.1201,2192.2100,2146.9199
2021-03-08,2192.6499,2233.3401,2192.4800,2202.9800,2192.2100
2021-03-09,2204.8000,2261.6399,2204.8000,2245.0601,2202.9800
2021-03-10,2246.9600,2299.4600,2246.9600,2285.6799,2245.0601
2021-03-11,2287.9399,2338.5500,2287.9399,2338.5400,2285.6799
2021-03-12,2337.2300,2354.2000,2325.6499,2352.7900,2338.5400
2021-03-15,2352.7900,2360.1699,2337.1299,2360.1699,2352.7900
2021-03-16,2360.1299,2360.1299,2304.9700,2319.5200,2360.1699
2021-03-17,2315.1399,2339.2800,2289.8401,2336.3899,2319.5200
2021-03-18,2335.8301,2340.5500,2262.0701,2267.5901,2336.3899
2021-03-19,2267.6499,2298.0400,2247.5701,2287.5500,2267.5901
2021-03-22,2287.9299,2294.0400,2258.7000,2266.8401,2287.5500
2021-03-23,2264.1399,2264.1399,2175.7800,2185.6899,2266.8401
2021-03-24,2192.9500,2221.9800,2134.1201,2134.2700,2185.6899
2021-03-25,2133.1499,2190.8899,2100.2700,2183.1201,2134.2700
2021-03-26,2190.8799,2222.1899,2177.8999,2221.4800,2183.1201
2021-03-29,2219.3101,2223.1899,2158.4399,2158.6799,2221.4800
2021-03-30,2158.5901,2202.6201,2151.5500,2195.8000,2158.6799
2021-03-31,2200.0300,2237.6799,2200.0300,2220.5200,2195.8000
2021-04-01,2225.2900,2253.8999,2225.2900,2253.8999,2220.5200
2021-04-05,2280.8000,2280.8301,2253.9399,2264.8899,2253.8999
2021-04-06,2264.7400,2280.3701,2257.5500,2259.1499,2264.8899
2021-04-07,2259.1499,2259.1499,2217.7800,2223.0500,2259.1499
2021-04-08,2225.1899,2243.0000,2213.8401,2242.6001,2223.0500
2021-04-09,2241.9700,2245.9900,2231.0300,2243.4700,2242.6001
2021-04-12,2244.3301,2244.3301,2222.2100,2233.7800,2243.4700
2021-04-13,2233.9900,2237.3799,2208.2000,2228.9199,2233.7800
2021-04-14,2230.1599,2272.8501,2230.1599,2247.7200,2228.9199
2021-04-15,2249.4199,2264.1599,2240.7500,2257.0701,2247.7200
2021-04-16,2258.2900,2273.1499,2251.7300,2262.6699,2257.0701
2021-04-19,2261.1101,2261.1101,2219.0500,2232.0000,2262.6699
2021-04-20,2231.1299,2231.1299,2171.6799,2188.2100,2232.0000
2021-04-21,2187.4800,2240.4600,2175.4299,2239.6299,2188.2100
2021-04-22,2240.8701,2268.5300,2227.4900,2232.6101,2239.6299
2021-04-23,2233.7200,2281.2200,2233.7200,2271.8601,2232.6101
2021-04-26,2275.3401,2302.3799,2275.3401,2298.0100,2271.8601
2021-04-27,2298.8301,2309.8000,2294.4099,2301.2700,2298.0100
2021-04-28,2301.1001,2309.8201,2291.2800,2304.1599,2301.2700
2021-04-29,2307.0701,2322.9099,2278.4199,2295.4600,2304.1599
2021-04-30,2292.4900,2292.4900,2259.3000,2266.4500,2295.4600
2021-05-03,2268.6201,2288.5701,2267.7800,2277.4500,2266.4500
2021-05-04,2275.1001,2275.1001,2225.7000,2248.2900,2277.4500
2021-05-05,2250.1299,2260.0000,2232.8601,2241.3701,2248.2900
2021-05-06,2240.2100,2242.0300,2205.5901,2241.4199,2241.3701
2021-05-07,2242.1001,2271.8101,2240.5601,2271.6299,2241.4199
2021-05-10,2271.0901,2271.2400,2212.5901,2212.7000,2271.6299
2021-05-11,2206.4800,2215.6899,2157.1399,2206.9900,2212.7000
2021-05-12,2205.0200,2205.0200,2132.2500,2135.1399,2206.9900
2021-05-13,2135.2300,2185.2400,2133.9700,2170.9500,2135.1399
2021-05-14,2171.1299,2226.3899,2171.1299,2224.6299,2170.9500
2021-05-17,2222.8601,2227.4600,2197.1001,2227.1201,2224.6299
2021-05-18,2227.9199,2244.4299,2210.4299,2210.8799,2227.1201
2021-05-19,2205.7700,2205.7700,2159.1399,2193.6399,2210.8799
2021-05-20,2194.6899,2210.9199,2184.4099,2207.7600,2193.6399
2021-05-21,2210.2100,2236.8301,2210.2100,2215.2700,2207.7600
2021-05-24,2223.0500,2237.1299,2218.1499,2227.3401,2215.2700
2021-05-25,2229.2400,2247.8101,2205.7300,2205.7500,2227.3401
2021-05-26,2207.3501,2250.6101,2207.3501,2249.2700,2205.7500
2021-05-27,2250.7300,2277.6201,2250.7300,2273.0701,2249.2700
2021-05-28,2273.8201,2285.0701,2264.9199,2268.9700,2273.0701
2021-06-01,2270.3799,2298.7200,2270.3799,2294.7400,2268.9700
2021-06-02,2295.6599,2302.2200,2285.0500,2297.8301,2294.7400
2021-06-03,2296.5701,2296.5701,2257.0000,2279.2500,2297.8301
2021-06-04,2281.0701,2293.6799,2277.4399,2286.4099,2279.2500
2021-06-07,2286.9299,2321.6399,2286.9299,2319.1799,2286.4099
2021-06-08,2319.5701,2348.3501,2316.1699,2343.7600,2319.1799
2021-06-09,2344.8201,2350.7000,2325.5601,2327.1299,2343.7600
2021-06-10,2327.9800,2337.7600,2305.7100,2311.4099,2327.1299
2021-06-11,2312.6001,2335.8101,2312.6001,2335.8101,2311.4099
2021-06-14,2337.4500,2348.6399,2320.1699,2326.1499,2335.8101
2021-06-15,2326.7600,2327.8701,2301.7800,2320.0701,2326.1499
2021-06-16,2319.0901,2321.9099,2296.2100,2314.6899,2320.0701
2021-06-17,2314.2000,2316.6001,2264.1201,2287.4600,2314.6899
2021-06-18,2284.9600,2284.9600,2229.5801,2237.7500,2287.4600
2021-06-21,2238.6201,2289.7600,2238.6201,2286.0901,2237.7500
2021-06-22,2285.4600,2298.3601,2266.1599,2295.9500,2286.0901
2021-06-23,2296.3999,2314.3000,2296.3999,2303.4700,2295.9500
2021-06-24,2305.4099,2333.6599,2305.4099,2333.6201,2303.4700
2021-06-25,2336.8601,2350.2200,2334.3999,2334.3999,2333.6201
2021-06-28,2335.3401,2342.1899,2307.2200,2322.3401,2334.3999
2021-06-29,2323.0701,2332.2800,2305.9199,2308.8401,2322.3401
2021-06-30,2307.9500,2317.3000,2295.4299,2310.5500,2308.8401
2021-07-01,2312.5701,2332.2800,2312.5701,2329.3601,2310.5500
2021-07-02,2328.5300,2332.9500,2302.9399,2305.7600,2329.3601
2021-07-06,2305.9600,2306.9099,2256.9700,2274.5000,2305.7600
2021-07-07,2274.5300,2278.1001,2235.5000,2252.8501,2274.5000
2021-07-08,2249.9399,2252.7200,2192.9800,2231.6799,2252.8501
2021-07-09,2234.8301,2280.0100,2234.8301,2280.0000,2231.6799
2021-07-12,2279.6299,2283.4600,2262.2600,2281.8201,2280.0000
2021-07-13,2280.4900,2280.4900,2238.3701,2238.8601,2281.8201
2021-07-14,2240.2500,2254.8101,2201.2300,2202.3601,2238.8601
2021-07-15,2201.2700,2202.7500,2166.3301,2190.2900,2202.3601
2021-07-16,2191.8701,2210.5000,2160.5300,2163.2400,2190.2900
2021-07-19,2159.7100,2159.7100,2107.0701,2130.6799,2163.2400
2021-07-20,2131.7900,2206.6299,2131.7900,2194.3000,2130.6799
2021-07-21,2195.7500,2236.9399,2195.7500,2234.0400,2194.3000
2021-07-22,2233.7800,2233.7800,2192.9800,2199.4800,2234.0400
2021-07-23,2201.0300,2212.3101,2186.5100,2209.6499,2199.4800
2021-07-26,2210.1101,2232.2200,2207.5400,2216.9199,2209.6499
2021-07-27,2215.6399,2215.6399,2171.3701,2191.8301,2216.9199
2021-07-28,2193.1599,2237.0400,2190.6599,2224.9600,2191.8301
2021-07-29,2193.1599,2256.9700,2190.6599,2240.0300,2224.9600
2021-07-30,2238.8999,2251.3701,2219.9500,2226.2500,2240.0300
2021-08-02,2228.0300,2256.4399,2212.4500,2215.5000,2226.2500
2021-08-03,2216.2500,2223.6001,2189.7600,2223.5801,2215.5000
2021-08-04,2220.6699,2223.1101,2195.3701,2196.3201,2223.5801
2021-08-05,2198.1599,2236.1899,2198.1599,2236.0100,2196.3201
2021-08-06,2237.0901,2258.3201,2235.5801,2247.7600,2236.0100
2021-08-09,2247.4299,2247.4299,2231.4800,2234.8101,2247.7600
2021-08-10,2236.0901,2245.0300,2230.0300,2239.3601,2234.8101
2021-08-11,2240.1101,2250.3701,2221.6799,2250.3401,2239.3601
2021-08-12,2250.1899,2250.6299,2232.7100,2244.0701,2250.3401
2021-08-13,2244.2000,2244.2000,2221.3101,2223.1101,2244.0701
2021-08-16,2222.0300,2222.0300,2192.2800,2209.4800,2223.1101
2021-08-17,2201.6499,2201.6499,2152.4900,2177.1699,2209.4800
2021-08-18,2177.1299,2192.1599,2157.9700,2158.7800,2177.1699
2021-08-19,2157.0400,2157.0400,2122.2400,2132.4199,2158.7800
2021-08-20,2131.8000,2169.6499,2127.3201,2167.6001,2132.4199
2021-08-23,2169.1101,2211.1201,2169.1101,2208.3000,2167.6001
2021-08-24,2208.8000,2232.0000,2208.8000,2230.9099,2208.3000
2021-08-25,2230.7300,2252.1399,2226.6399,2239.2700,2230.9099
2021-08-26,2239.2000,2244.4399,2212.2100,2213.9800,2239.2700
2021-08-27,2213.7900,2281.8401,2213.7900,2277.1499,2213.9800
2021-08-30,2278.4500,2286.3601,2264.3000,2265.9900,2277.1499
2021-08-31,2266.2800,2277.1899,2260.4299,2273.7700,2265.9900
2021-09-01,2274.2100,2293.0500,2264.5901,2287.0601,2273.7700
2021-09-02,2288.0300,2309.9700,2288.0300,2304.0200,2287.0601
2021-09-03,2303.7500,2303.7500,2286.7000,2292.0500,2304.0200
2021-09-07,2292.1699,2300.5901,2275.5701,2275.6101,2292.0500
2021-09-08,2275.0000,2275.0000,2241.4299,2249.7300,2275.6101
2021-09-09,2249.5400,2273.1799,2244.1299,2249.1299,2249.7300
2021-09-10,2250.6299,2264.1101,2227.5400,2227.5500,2249.1299
2021-09-13,2228.4900,2244.7200,2217.1201,2240.7800,2227.5500
2021-09-14,2241.7800,2249.9399,2204.1399,2209.9800,2240.7800
2021-09-15,2210.4600,2236.9600,2207.4199,2234.4500,2209.9800
2021-09-16,2234.3101,2242.8401,2217.3501,2232.9099,2234.4500
2021-09-17,2233.5500,2240.7300,2220.3899,2236.8701,2232.9099
2021-09-20,2233.1001,2233.1001,2155.3401,2182.2000,2236.8701
2021-09-21,2183.7200,2201.7100,2172.8301,2186.1799,2182.2000
2021-09-22,2188.1001,2234.1699,2188.1001,2218.5601,2186.1799
2021-09-23,2220.0601,2265.8101,2220.0601,2259.0400,2218.5601
2021-09-24,2257.9500,2259.9299,2239.1699,2248.0701,2259.0400
2021-09-27,2247.9600,2293.3501,2247.9600,2281.0000,2248.0701
2021-09-28,2279.5100,2279.5100,2227.5801,2229.7800,2281.0000
2021-09-29,2230.6101,2239.7500,2221.7200,2225.3101,2229.7800
2021-09-30,2226.7400,2239.5400,2204.3701,2204.3701,2225.3101
2021-10-01,2205.9099,2252.0400,2197.1499,2241.6299,2204.3701
2021-10-04,2240.8501,2240.8501,2210.6101,2217.4700,2241.6299
2021-10-05,2218.4700,2245.0300,2218.4700,2228.3601,2217.4700
2021-10-06,2226.0500,2226.0500,2188.6899,2214.9600,2228.3601
2021-10-07,2217.5801,2265.2200,2217.5801,2250.0901,2214.9600
2021-10-08,2250.3201,2256.5601,2233.0901,2233.0901,2250.0901
2021-10-11,2233.0000,2251.6499,2220.6399,2220.6399,2233.0901
2021-10-12,2221.5500,2241.3999,2221.5500,2234.2700,2220.6399
2021-10-13,2235.0200,2241.9700,2220.2400,2241.9700,2234.2700
2021-10-14,2243.9500,2275.5100,2243.9500,2274.1799,2241.9700
2021-10-15,2276.7400,2306.2700,2265.6499,2265.6499,2274.1799
2021-10-18,2265.0601,2272.3501,2255.4099,2267.8401,2265.6499
2021-10-19,2269.2500,2284.6699,2265.7000,2275.9099,2267.8401
2021-10-20,2276.0200,2294.9199,2271.8401,2289.7700,2275.9099
2021-10-21,2290.4099,2304.0000,2284.9700,2296.1799,2289.7700
2021-10-22,2295.6699,2299.7300,2277.0400,2291.2700,2296.1799
2021-10-25,2291.8000,2314.8401,2291.8000,2312.6399,2291.2700
2021-10-26,2313.3501,2321.4700,2296.0701,2296.0801,2312.6399
2021-10-27,2295.4500,2295.4500,2252.4900,2252.4900,2296.0801
2021-10-28,2253.8999,2298.7600,2253.8999,2297.9800,2252.4900
2021-10-29,2296.7400,2302.3501,2287.8601,2297.1899,2297.9800
2021-11-01,2298.0801,2358.6399,2298.0801,2358.1201,2297.1899
2021-11-02,2358.2500,2363.5500,2345.3999,2361.8601,2358.1201
2021-11-03,2361.8201,2413.3899,2355.1799,2404.2800,2361.8601
2021-11-04,2404.6799,2423.8301,2395.5000,2402.4299,2404.2800
2021-11-05,2403.1299,2449.1399,2403.1299,2437.0801,2402.4299
2021-11-08,2438.3601,2458.8601,2438.0601,2442.7400,2437.0801
2021-11-09,2442.2200,2442.2200,2414.4299,2427.2900,2442.7400
2021-11-10,2426.4399,2428.9700,2380.7600,2389.5801,2427.2900
2021-11-11,2390.5000,2418.8301,2390.5000,2409.1399,2389.5801
2021-11-12,2409.4600,2417.2000,2405.8401,2411.7800,2409.1399
2021-11-15,2412.0400,2421.0701,2392.8899,2400.9299,2411.7800
2021-11-16,2400.1001,2408.3401,2386.5100,2405.0200,2400.9299
2021-11-17,2404.2100,2404.2100,2369.1101,2377.0100,2405.0200
2021-11-18,2377.6001,2385.9900,2348.5200,2363.5901,2377.0100
2021-11-19,2362.4399,2362.4399,2341.5701,2343.1599,2363.5901
2021-11-22,2343.6699,2369.6299,2331.3501,2331.3501,2343.1599
2021-11-23,2331.2500,2342.6299,2303.3799,2327.8601,2331.3501
2021-11-24,2326.7000,2334.3701,2303.9399,2331.4600,2327.8601
2021-11-26,2328.9800,2328.9800,2215.2400,2245.9399,2331.4600
2021-11-29,2248.8999,2281.2800,2232.0901,2241.9800,2245.9399
2021-11-30,2241.0500,2241.0500,2175.6799,2198.9099,2241.9800
2021-12-01,2203.1201,2253.3701,2147.3999,2147.4199,2198.9099
2021-12-02,2147.6201,2211.6599,2147.6201,2206.3301,2147.4199
2021-12-03,2207.0601,2216.1799,2143.1201,2159.3101,2206.3301
2021-12-06,2160.1599,2218.2700,2154.6201,2203.4800,2159.3101
2021-12-07,2206.7700,2271.7100,2206.7700,2253.7900,2203.4800
2021-12-08,2254.3101,2276.7500,2248.2400,2271.7100,2253.7900
2021-12-09,2270.2700,2270.2700,2220.1799,2220.2100,2271.7100
2021-12-10,2221.4299,2240.3799,2200.1001,2211.8101,2220.2100
2021-12-13,2211.5901,2211.5901,2169.0100,2180.5000,2211.8101
2021-12-14,2178.9199,2189.7100,2153.2100,2159.6499,2180.5000
2021-12-15,2159.8799,2199.8601,2130.9099,2195.2100,2159.6499
2021-12-16,2196.8201,2216.0901,2144.7000,2152.4600,2195.2100
2021-12-17,2152.5100,2186.3601,2124.7400,2173.9299,2152.4600
2021-12-20,2170.9700,2170.9700,2107.6799,2139.8701,2173.9299
2021-12-21,2141.4099,2203.0200,2141.4099,2202.9500,2139.8701
